BeaufortForce,PictureName,WaveHeight(m),WindSpeed(m/s)
4,Z17A_2019_04_17_1610.jpg,MM,7.0
4,Z37A_2019_04_17_1610.jpg,MM,7.0
4,Z04A_2019_04_17_1610.jpg,MM,8.0
2,Z09A_2019_04_17_1610.jpg,MM,3.0
4,Z08A_2019_04_17_1610.jpg,MM,7.0
2,Z57A_2019_04_17_1610.jpg,MM,3.0
3,Z07A_2019_04_17_1610.jpg,MM,5.0
3,Z35A_2019_04_17_1610.jpg,MM,5.0
2,Z25A_2019_04_17_1710.jpg,MM,3.0
5,W04A_2019_04_17_1710.jpg,MM,9.0
4,Z23A_2019_04_17_1710.jpg,MM,6.0
4,Z08A_2019_04_17_1710.jpg,MM,7.0
1,Z91A_2019_04_17_1710.jpg,MM,2.0
1,Z57A_2019_04_17_1700.jpg,MM,2.0
1,Z29A_2019_04_17_1710.jpg,MM,1.0
4,Z59A_2019_04_17_1710.jpg,MM,7.0
4,Z35A_2019_04_17_1710.jpg,MM,6.0
4,Z63A_2019_04_17_1710.jpg,MM,7.0
2,Z09A_2019_04_17_1710.jpg,MM,3.0
2,Z80A_2019_04_17_1710.jpg,MM,3.0
4,Z92A_2019_04_17_1710.jpg,MM,8.0
5,Z71A_2019_04_17_1710.jpg,MM,10.0
3,Z64A_2019_04_17_1710.jpg,MM,4.0
1,Z26A_2019_04_17_1710.jpg,MM,1.0
1,Z39A_2019_04_17_1710.jpg,MM,2.0
4,Z17A_2019_04_17_1710.jpg,MM,6.0
4,Z37A_2019_04_17_1710.jpg,MM,7.0
5,Z04A_2019_04_17_1710.jpg,MM,9.0
4,Z07A_2019_04_17_1710.jpg,MM,6.0
5,Z92A_2019_04_17_1810.jpg,MM,9.0
4,Z17A_2019_04_17_1810.jpg,MM,6.0
5,Z71A_2019_04_17_1810.jpg,MM,9.0
4,Z04A_2019_04_17_1810.jpg,MM,8.0
3,Z64A_2019_04_17_1810.jpg,MM,5.0
2,Z25A_2019_04_17_1810.jpg,MM,3.0
4,W04A_2019_04_17_1810.jpg,MM,8.0
3,Z23A_2019_04_17_1810.jpg,MM,5.0
1,Z26A_2019_04_17_1810.jpg,MM,1.0
1,Z91A_2019_04_17_1810.jpg,MM,1.0
2,Z57A_2019_04_17_1810.jpg,MM,3.0
1,Z29A_2019_04_17_1810.jpg,MM,2.0
4,Z59A_2019_04_17_1810.jpg,MM,8.0
4,Z35A_2019_04_17_1810.jpg,MM,6.0
3,Z63A_2019_04_17_1810.jpg,MM,5.0
3,Z09A_2019_04_17_1810.jpg,MM,4.0
4,Z37A_2019_04_17_1810.jpg,MM,6.0
4,Z08A_2019_04_17_1810.jpg,MM,7.0
4,Z07A_2019_04_17_1810.jpg,MM,6.0
2,Z80A_2019_04_17_1810.jpg,MM,3.0
2,Z39A_2019_04_17_1810.jpg,MM,3.0
4,Z17A_2019_04_17_1900.jpg,MM,7.0
4,Z71A_2019_04_17_1910.jpg,MM,8.0
3,Z04A_2019_04_17_1910.jpg,MM,5.0
2,Z25A_2019_04_17_1910.jpg,MM,3.0
5,W04A_2019_04_17_1910.jpg,MM,9.0
4,Z23A_2019_04_17_1910.jpg,MM,6.0
4,Z08A_2019_04_17_1910.jpg,MM,7.0
2,Z91A_2019_04_17_1910.jpg,MM,3.0
2,Z29A_2019_04_17_1910.jpg,MM,3.0
4,Z59A_2019_04_17_1910.jpg,MM,7.0
4,Z35A_2019_04_17_1910.jpg,MM,7.0
4,Z63A_2019_04_17_1910.jpg,MM,6.0
3,Z09A_2019_04_17_1910.jpg,MM,4.0
4,Z37A_2019_04_17_1910.jpg,MM,7.0
3,Z26A_2019_04_17_1910.jpg,MM,4.0
2,Z80A_2019_04_17_1910.jpg,MM,3.0
4,Z92A_2019_04_17_1910.jpg,MM,6.0
3,Z64A_2019_04_17_1910.jpg,MM,4.0
4,Z39A_2019_04_17_1910.jpg,MM,6.0
4,Z07A_2019_04_17_1910.jpg,MM,6.0
2,Z57A_2019_04_17_1910.jpg,MM,3.0
4,Z17A_2019_04_17_2010.jpg,MM,8.0
2,Z25A_2019_04_17_2010.jpg,MM,3.0
5,W04A_2019_04_17_1930.jpg,MM,9.0
1,Z09A_2019_04_17_2010.jpg,MM,2.0
2,Z80A_2019_04_17_2010.jpg,MM,3.0
3,Z92A_2019_04_17_2010.jpg,MM,5.0
4,Z71A_2019_04_17_2010.jpg,MM,8.0
4,Z37A_2019_04_17_2010.jpg,MM,7.0
4,Z04A_2019_04_17_2010.jpg,MM,6.0
4,Z63A_2019_04_17_2010.jpg,MM,6.0
4,Z64A_2019_04_17_2010.jpg,MM,6.0
5,W04A_2019_04_17_2010.jpg,MM,9.0
4,Z23A_2019_04_17_2010.jpg,MM,6.0
4,Z26A_2019_04_17_2010.jpg,MM,6.0
4,Z39A_2019_04_17_2010.jpg,MM,7.0
4,Z08A_2019_04_17_2010.jpg,MM,6.0
1,Z91A_2019_04_17_2010.jpg,MM,2.0
1,Z29A_2019_04_17_2010.jpg,MM,2.0
4,Z07A_2019_04_17_2010.jpg,MM,6.0
4,Z59A_2019_04_17_2010.jpg,MM,7.0
4,Z35A_2019_04_17_2010.jpg,MM,7.0
3,Z57A_2019_04_17_2010.jpg,MM,5.0
2,Z09A_2019_04_17_2110.jpg,MM,3.0
4,Z80A_2019_04_17_2110.jpg,MM,6.0
3,Z92A_2019_04_17_2110.jpg,MM,5.0
4,Z17A_2019_04_17_2110.jpg,MM,8.0
4,Z71A_2019_04_17_2110.jpg,MM,8.0
4,Z37A_2019_04_17_2110.jpg,MM,7.0
3,Z64A_2019_04_17_2110.jpg,MM,5.0
2,Z25A_2019_04_17_2110.jpg,MM,3.0
4,Z26A_2019_04_17_2110.jpg,MM,7.0
2,Z91A_2019_04_17_2110.jpg,MM,3.0
4,Z63A_2019_04_17_2110.jpg,MM,6.0
3,Z04A_2019_04_17_2110.jpg,MM,5.0
5,W04A_2019_04_17_2110.jpg,MM,9.0
4,Z23A_2019_04_17_2110.jpg,MM,6.0
4,Z08A_2019_04_17_2110.jpg,MM,6.0
4,Z39A_2019_04_17_2110.jpg,MM,8.0
3,Z57A_2019_04_17_2110.jpg,MM,4.0
1,Z29A_2019_04_17_2110.jpg,MM,2.0
4,Z07A_2019_04_17_2110.jpg,MM,6.0
4,Z59A_2019_04_17_2110.jpg,MM,7.0
4,Z35A_2019_04_17_2110.jpg,MM,6.0
5,Z71A_2019_04_17_2200.jpg,MM,9.0
5,W04A_2019_04_17_2210.jpg,MM,9.0
4,Z63A_2019_04_17_2210.jpg,MM,6.0
1,Z09A_2019_04_17_2210.jpg,MM,2.0
3,Z92A_2019_04_17_2210.jpg,MM,4.0
4,Z17A_2019_04_17_2210.jpg,MM,8.0
4,Z37A_2019_04_17_2210.jpg,MM,7.0
4,Z04A_2019_04_17_2210.jpg,MM,7.0
4,Z23A_2019_04_17_2210.jpg,MM,7.0
4,Z26A_2019_04_17_2210.jpg,MM,8.0
4,Z39A_2019_04_17_2210.jpg,MM,7.0
3,Z08A_2019_04_17_2210.jpg,MM,5.0
1,Z29A_2019_04_17_2210.jpg,MM,2.0
4,Z07A_2019_04_17_2210.jpg,MM,6.0
4,Z59A_2019_04_17_2210.jpg,MM,6.0
4,Z35A_2019_04_17_2210.jpg,MM,6.0
1,Z80A_2019_04_17_2210.jpg,MM,1.0
3,Z64A_2019_04_17_2210.jpg,MM,4.0
3,Z25A_2019_04_17_2210.jpg,MM,5.0
2,Z91A_2019_04_17_2210.jpg,MM,3.0
4,Z57A_2019_04_17_2210.jpg,MM,6.0
3,Z92A_2019_04_17_2310.jpg,MM,5.0
4,Z17A_2019_04_17_2310.jpg,MM,7.0
4,Z04A_2019_04_17_2310.jpg,MM,7.0
2,Z64A_2019_04_17_2310.jpg,MM,3.0
3,Z25A_2019_04_17_2310.jpg,MM,5.0
5,W04A_2019_04_17_2310.jpg,MM,9.0
4,Z23A_2019_04_17_2310.jpg,MM,8.0
4,Z26A_2019_04_17_2310.jpg,MM,7.0
3,Z08A_2019_04_17_2310.jpg,MM,4.0
3,Z59A_2019_04_17_2310.jpg,MM,5.0
4,Z35A_2019_04_17_2310.jpg,MM,7.0
4,Z63A_2019_04_17_2310.jpg,MM,6.0
3,Z09A_2019_04_17_2310.jpg,MM,4.0
3,Z80A_2019_04_17_2310.jpg,MM,4.0
2,Z91A_2019_04_17_2310.jpg,MM,3.0
1,Z29A_2019_04_17_2310.jpg,MM,2.0
5,Z71A_2019_04_17_2310.jpg,MM,9.0
4,Z37A_2019_04_17_2310.jpg,MM,7.0
4,Z39A_2019_04_17_2310.jpg,MM,7.0
4,Z57A_2019_04_17_2310.jpg,MM,7.0
4,Z07A_2019_04_17_2310.jpg,MM,6.0
4,Z17A_2019_04_18_0010.jpg,MM,7.0
4,Z71A_2019_04_18_0010.jpg,MM,8.0
3,Z64A_2019_04_18_0010.jpg,MM,4.0
5,W04A_2019_04_18_0010.jpg,MM,9.0
4,Z23A_2019_04_18_0010.jpg,MM,7.0
4,Z26A_2019_04_18_0010.jpg,MM,7.0
4,Z39A_2019_04_18_0010.jpg,MM,7.0
4,Z07A_2019_04_18_0010.jpg,MM,6.0
3,Z35A_2019_04_18_0010.jpg,MM,5.0
4,Z63A_2019_04_18_0000.jpg,MM,7.0
3,Z09A_2019_04_18_0010.jpg,MM,4.0
4,Z80A_2019_04_18_0010.jpg,MM,6.0
4,Z92A_2019_04_18_0010.jpg,MM,6.0
4,Z37A_2019_04_18_0010.jpg,MM,7.0
4,Z04A_2019_04_18_0010.jpg,MM,8.0
3,Z25A_2019_04_18_0010.jpg,MM,5.0
2,Z08A_2019_04_18_0010.jpg,MM,3.0
3,Z91A_2019_04_18_0010.jpg,MM,4.0
1,Z29A_2019_04_18_0010.jpg,MM,2.0
4,Z59A_2019_04_18_0010.jpg,MM,6.0
4,Z57A_2019_04_18_0010.jpg,MM,8.0
4,Z71A_2019_04_18_0100.jpg,MM,8.0
4,Z04A_2019_04_18_0110.jpg,MM,8.0
3,Z64A_2019_04_18_0110.jpg,MM,5.0
3,Z25A_2019_04_18_0110.jpg,MM,5.0
5,W04A_2019_04_18_0110.jpg,MM,9.0
1,Z29A_2019_04_18_0110.jpg,MM,1.0
4,Z63A_2019_04_18_0110.jpg,MM,7.0
3,Z09A_2019_04_18_0110.jpg,MM,4.0
3,Z80A_2019_04_18_0110.jpg,MM,4.0
4,Z17A_2019_04_18_0110.jpg,MM,8.0
4,Z37A_2019_04_18_0110.jpg,MM,7.0
4,Z23A_2019_04_18_0110.jpg,MM,8.0
4,Z26A_2019_04_18_0110.jpg,MM,6.0
4,Z39A_2019_04_18_0110.jpg,MM,6.0
2,Z08A_2019_04_18_0110.jpg,MM,3.0
4,Z91A_2019_04_18_0110.jpg,MM,7.0
4,Z07A_2019_04_18_0110.jpg,MM,6.0
4,Z59A_2019_04_18_0110.jpg,MM,6.0
3,Z35A_2019_04_18_0110.jpg,MM,5.0
4,Z92A_2019_04_18_0050.jpg,1.4,6.0
3,Z64A_2019_04_18_0210.jpg,MM,5.0
4,Z23A_2019_04_18_0210.jpg,MM,8.0
4,Z26A_2019_04_18_0210.jpg,MM,6.0
2,Z08A_2019_04_18_0210.jpg,MM,3.0
4,Z91A_2019_04_18_0210.jpg,MM,6.0
5,Z57A_2019_04_18_0210.jpg,MM,9.0
1,Z29A_2019_04_18_0210.jpg,MM,1.0
3,Z09A_2019_04_18_0210.jpg,MM,4.0
4,Z92A_2019_04_18_0210.jpg,MM,7.0
4,Z17A_2019_04_18_0210.jpg,MM,8.0
5,Z71A_2019_04_18_0210.jpg,MM,9.0
5,Z04A_2019_04_18_0210.jpg,MM,9.0
3,Z25A_2019_04_18_0210.jpg,MM,5.0
4,W04A_2019_04_18_0210.jpg,MM,8.0
4,Z39A_2019_04_18_0210.jpg,MM,7.0
4,Z59A_2019_04_18_0210.jpg,MM,7.0
4,Z63A_2019_04_18_0210.jpg,MM,7.0
4,Z80A_2019_04_18_0210.jpg,MM,6.0
4,Z37A_2019_04_18_0210.jpg,MM,8.0
4,Z07A_2019_04_18_0210.jpg,MM,6.0
4,Z35A_2019_04_18_0210.jpg,MM,6.0
4,Z92A_2019_04_18_0310.jpg,MM,6.0
5,Z17A_2019_04_18_0310.jpg,MM,9.0
4,Z04A_2019_04_18_0310.jpg,MM,8.0
3,Z64A_2019_04_18_0310.jpg,MM,4.0
4,Z25A_2019_04_18_0310.jpg,MM,7.0
4,W04A_2019_04_18_0310.jpg,MM,8.0
5,Z23A_2019_04_18_0310.jpg,MM,9.0
3,Z26A_2019_04_18_0310.jpg,MM,4.0
4,Z39A_2019_04_18_0310.jpg,MM,7.0
3,Z91A_2019_04_18_0310.jpg,MM,4.0
5,Z57A_2019_04_18_0310.jpg,MM,9.0
1,Z29A_2019_04_18_0310.jpg,MM,2.0
3,Z07A_2019_04_18_0310.jpg,MM,5.0
4,Z59A_2019_04_18_0310.jpg,MM,7.0
3,Z35A_2019_04_18_0310.jpg,MM,5.0
4,Z63A_2019_04_18_0310.jpg,MM,8.0
3,Z09A_2019_04_18_0310.jpg,MM,5.0
4,Z80A_2019_04_18_0310.jpg,MM,6.0
5,Z71A_2019_04_18_0310.jpg,MM,11.0
5,Z37A_2019_04_18_0310.jpg,MM,9.0
1,Z08A_2019_04_18_0310.jpg,MM,2.0
4,Z25A_2019_04_18_0410.jpg,MM,6.0
4,W04A_2019_04_18_0410.jpg,MM,8.0
2,Z26A_2019_04_18_0410.jpg,MM,3.0
4,Z39A_2019_04_18_0410.jpg,MM,8.0
1,Z08A_2019_04_18_0410.jpg,MM,2.0
3,Z91A_2019_04_18_0410.jpg,MM,5.0
1,Z29A_2019_04_18_0410.jpg,MM,2.0
4,Z59A_2019_04_18_0410.jpg,MM,7.0
3,Z35A_2019_04_18_0410.jpg,MM,5.0
4,Z63A_2019_04_18_0410.jpg,MM,7.0
3,Z09A_2019_04_18_0400.jpg,MM,5.0
4,Z80A_2019_04_18_0410.jpg,MM,6.0
4,Z92A_2019_04_18_0410.jpg,MM,7.0
4,Z17A_2019_04_18_0410.jpg,MM,8.0
6,Z71A_2019_04_18_0410.jpg,MM,12.0
4,Z37A_2019_04_18_0410.jpg,MM,8.0
5,Z04A_2019_04_18_0410.jpg,MM,9.0
3,Z64A_2019_04_18_0400.jpg,MM,5.0
4,Z23A_2019_04_18_0410.jpg,MM,8.0
3,Z07A_2019_04_18_0410.jpg,MM,5.0
4,Z57A_2019_04_18_0410.jpg,MM,8.0
5,Z04A_2019_04_18_0450.jpg,1.3,9.0
3,Z64A_2019_04_18_0510.jpg,MM,5.0
3,Z25A_2019_04_18_0510.jpg,MM,5.0
4,W04A_2019_04_18_0510.jpg,MM,8.0
4,Z23A_2019_04_18_0510.jpg,MM,7.0
2,Z26A_2019_04_18_0510.jpg,MM,3.0
4,Z39A_2019_04_18_0510.jpg,MM,6.0
1,Z08A_2019_04_18_0510.jpg,MM,1.0
3,Z91A_2019_04_18_0510.jpg,MM,5.0
1,Z29A_2019_04_18_0510.jpg,MM,1.0
4,Z59A_2019_04_18_0510.jpg,MM,7.0
4,Z35A_2019_04_18_0510.jpg,MM,6.0
4,Z63A_2019_04_18_0510.jpg,MM,7.0
3,Z09A_2019_04_18_0510.jpg,MM,4.0
4,Z80A_2019_04_18_0510.jpg,MM,6.0
4,Z17A_2019_04_18_0510.jpg,MM,8.0
5,Z71A_2019_04_18_0510.jpg,MM,10.0
5,Z37A_2019_04_18_0510.jpg,MM,9.0
5,Z04A_2019_04_18_0510.jpg,MM,9.0
4,Z92A_2019_04_18_0510.jpg,MM,7.0
4,Z07A_2019_04_18_0510.jpg,MM,6.0
2,Z26A_2019_04_18_0610.jpg,MM,3.0
4,Z91A_2019_04_18_0610.jpg,MM,6.0
4,Z63A_2019_04_18_0610.jpg,MM,6.0
3,Z09A_2019_04_18_0610.jpg,MM,4.0
4,Z92A_2019_04_18_0610.jpg,MM,8.0
4,Z17A_2019_04_18_0610.jpg,MM,8.0
4,Z37A_2019_04_18_0610.jpg,MM,8.0
5,Z04A_2019_04_18_0610.jpg,MM,9.0
3,Z64A_2019_04_18_0610.jpg,MM,4.0
3,Z25A_2019_04_18_0610.jpg,MM,5.0
4,W04A_2019_04_18_0610.jpg,MM,8.0
4,Z23A_2019_04_18_0610.jpg,MM,6.0
4,Z39A_2019_04_18_0610.jpg,MM,6.0
1,Z08A_2019_04_18_0610.jpg,MM,2.0
4,Z57A_2019_04_18_0550.jpg,2.3,8.0
1,Z29A_2019_04_18_0610.jpg,MM,1.0
4,Z07A_2019_04_18_0610.jpg,MM,7.0
4,Z35A_2019_04_18_0610.jpg,MM,7.0
4,Z80A_2019_04_18_0610.jpg,MM,7.0
5,Z71A_2019_04_18_0610.jpg,MM,10.0
4,Z59A_2019_04_18_0610.jpg,MM,7.0
3,Z91A_2019_04_18_0710.jpg,MM,4.0
1,Z29A_2019_04_18_0710.jpg,MM,1.0
4,Z35A_2019_04_18_0710.jpg,MM,7.0
4,Z63A_2019_04_18_0710.jpg,MM,7.0
3,Z09A_2019_04_18_0710.jpg,MM,4.0
4,Z80A_2019_04_18_0710.jpg,MM,7.0
6,Z92A_2019_04_18_0710.jpg,MM,14.0
4,Z17A_2019_04_18_0710.jpg,MM,8.0
5,Z71A_2019_04_18_0710.jpg,MM,9.0
4,Z04A_2019_04_18_0710.jpg,MM,8.0
3,Z64A_2019_04_18_0710.jpg,MM,4.0
4,Z25A_2019_04_18_0710.jpg,MM,6.0
5,W04A_2019_04_18_0710.jpg,MM,9.0
3,Z23A_2019_04_18_0710.jpg,MM,5.0
0,Z26A_2019_04_18_0710.jpg,MM,0.0
4,Z39A_2019_04_18_0710.jpg,MM,7.0
5,Z57A_2019_04_18_0710.jpg,MM,9.0
4,Z59A_2019_04_18_0710.jpg,MM,8.0
4,Z37A_2019_04_18_0710.jpg,MM,7.0
1,Z08A_2019_04_18_0710.jpg,MM,2.0
4,Z07A_2019_04_18_0710.jpg,MM,7.0
5,W04A_2019_04_18_0810.jpg,MM,9.0
3,Z91A_2019_04_18_0810.jpg,MM,4.0
4,Z35A_2019_04_18_0810.jpg,MM,7.0
4,Z63A_2019_04_18_0810.jpg,MM,7.0
3,Z09A_2019_04_18_0810.jpg,MM,4.0
4,Z80A_2019_04_18_0800.jpg,MM,7.0
5,Z92A_2019_04_18_0810.jpg,MM,9.0
4,Z17A_2019_04_18_0810.jpg,MM,8.0
5,Z71A_2019_04_18_0810.jpg,MM,9.0
4,Z37A_2019_04_18_0810.jpg,MM,7.0
5,Z04A_2019_04_18_0810.jpg,MM,9.0
2,Z64A_2019_04_18_0810.jpg,MM,3.0
4,Z25A_2019_04_18_0810.jpg,MM,7.0
3,Z23A_2019_04_18_0810.jpg,MM,4.0
1,Z26A_2019_04_18_0810.jpg,MM,2.0
3,Z39A_2019_04_18_0810.jpg,MM,5.0
1,Z08A_2019_04_18_0810.jpg,MM,2.0
1,Z29A_2019_04_18_0810.jpg,MM,2.0
4,Z07A_2019_04_18_0810.jpg,MM,7.0
4,Z59A_2019_04_18_0810.jpg,MM,7.0
2,Z23A_2019_04_18_0910.jpg,MM,3.0
1,Z26A_2019_04_18_0910.jpg,MM,1.0
3,Z91A_2019_04_18_0910.jpg,MM,4.0
2,Z29A_2019_04_18_0910.jpg,MM,3.0
4,Z63A_2019_04_18_0910.jpg,MM,7.0
3,Z09A_2019_04_18_0910.jpg,MM,5.0
4,Z80A_2019_04_18_0910.jpg,MM,7.0
5,Z92A_2019_04_18_0910.jpg,MM,10.0
4,Z17A_2019_04_18_0910.jpg,MM,8.0
5,Z71A_2019_04_18_0910.jpg,MM,9.0
4,Z37A_2019_04_18_0910.jpg,MM,7.0
5,Z04A_2019_04_18_0910.jpg,MM,9.0
3,Z64A_2019_04_18_0910.jpg,MM,4.0
4,Z25A_2019_04_18_0910.jpg,MM,7.0
5,W04A_2019_04_18_0910.jpg,MM,9.0
0,Z08A_2019_04_18_0910.jpg,MM,0.0
4,Z57A_2019_04_18_0900.jpg,MM,7.0
4,Z07A_2019_04_18_0910.jpg,MM,7.0
2,Z39A_2019_04_18_0910.jpg,MM,3.0
4,Z59A_2019_04_18_0910.jpg,MM,8.0
4,Z35A_2019_04_18_0910.jpg,MM,7.0
4,Z37A_2019_04_18_1010.jpg,MM,7.0
5,Z04A_2019_04_18_1010.jpg,MM,9.0
3,Z64A_2019_04_18_1010.jpg,MM,5.0
5,W04A_2019_04_18_1010.jpg,MM,9.0
1,Z26A_2019_04_18_1010.jpg,MM,2.0
3,Z91A_2019_04_18_1010.jpg,MM,5.0
4,Z35A_2019_04_18_1010.jpg,MM,6.0
4,Z63A_2019_04_18_1010.jpg,MM,6.0
3,Z09A_2019_04_18_1010.jpg,MM,4.0
4,Z80A_2019_04_18_1010.jpg,MM,7.0
3,Z17A_2019_04_18_1010.jpg,MM,5.0
5,Z71A_2019_04_18_1010.jpg,MM,11.0
4,Z25A_2019_04_18_1010.jpg,MM,8.0
2,Z23A_2019_04_18_1010.jpg,MM,3.0
1,Z39A_2019_04_18_1010.jpg,MM,1.0
0,Z08A_2019_04_18_1010.jpg,MM,0.0
1,Z29A_2019_04_18_1010.jpg,MM,2.0
4,Z59A_2019_04_18_1010.jpg,MM,7.0
3,Z92A_2019_04_18_1010.jpg,MM,4.0
4,Z07A_2019_04_18_1010.jpg,MM,6.0
5,W04A_2019_04_18_1110.jpg,MM,9.0
1,Z23A_2019_04_18_1110.jpg,MM,2.0
1,Z26A_2019_04_18_1100.jpg,MM,1.0
0,Z39A_2019_04_18_1110.jpg,MM,0.0
1,Z08A_2019_04_18_1110.jpg,MM,1.0
3,Z91A_2019_04_18_1110.jpg,MM,4.0
4,Z57A_2019_04_18_1110.jpg,MM,6.0
1,Z29A_2019_04_18_1110.jpg,MM,2.0
4,Z35A_2019_04_18_1110.jpg,MM,6.0
4,Z63A_2019_04_18_1110.jpg,MM,8.0
3,Z09A_2019_04_18_1110.jpg,MM,5.0
4,Z80A_2019_04_18_1110.jpg,MM,8.0
1,Z92A_2019_04_18_1110.jpg,MM,2.0
1,Z17A_2019_04_18_1110.jpg,MM,2.0
5,Z71A_2019_04_18_1110.jpg,MM,11.0
4,Z37A_2019_04_18_1110.jpg,MM,8.0
5,Z04A_2019_04_18_1110.jpg,MM,9.0
3,Z64A_2019_04_18_1110.jpg,MM,5.0
4,Z25A_2019_04_18_1110.jpg,MM,8.0
3,Z07A_2019_04_18_1110.jpg,MM,5.0
3,Z59A_2019_04_18_1110.jpg,MM,5.0
4,Z37A_2019_04_18_1210.jpg,MM,8.0
5,W04A_2019_04_18_1210.jpg,MM,9.0
1,Z26A_2019_04_18_1210.jpg,MM,1.0
1,Z91A_2019_04_18_1210.jpg,MM,2.0
1,Z29A_2019_04_18_1210.jpg,MM,1.0
3,Z09A_2019_04_18_1210.jpg,MM,5.0
4,Z80A_2019_04_18_1210.jpg,MM,8.0
5,Z92A_2019_04_18_1210.jpg,MM,10.0
1,Z17A_2019_04_18_1210.jpg,MM,1.0
5,Z71A_2019_04_18_1210.jpg,MM,11.0
4,Z04A_2019_04_18_1210.jpg,MM,8.0
3,Z64A_2019_04_18_1210.jpg,MM,5.0
0,Z08A_2019_04_18_1210.jpg,MM,0.0
4,Z63A_2019_04_18_1210.jpg,MM,7.0
5,Z25A_2019_04_18_1210.jpg,MM,9.0
1,Z23A_2019_04_18_1210.jpg,MM,2.0
1,Z39A_2019_04_18_1210.jpg,MM,2.0
3,Z57A_2019_04_18_1210.jpg,MM,5.0
4,Z07A_2019_04_18_1210.jpg,MM,7.0
4,Z59A_2019_04_18_1210.jpg,MM,7.0
3,Z35A_2019_04_18_1210.jpg,MM,5.0
6,Z17A_2019_04_18_1310.jpg,MM,12.0
4,Z04A_2019_04_18_1310.jpg,MM,8.0
4,Z25A_2019_04_18_1310.jpg,MM,8.0
1,Z23A_2019_04_18_1310.jpg,MM,2.0
0,Z26A_2019_04_18_1310.jpg,MM,0.0
0,Z08A_2019_04_18_1310.jpg,MM,0.0
1,Z91A_2019_04_18_1310.jpg,MM,2.0
1,Z29A_2019_04_18_1310.jpg,MM,2.0
4,Z35A_2019_04_18_1310.jpg,MM,6.0
4,Z63A_2019_04_18_1310.jpg,MM,8.0
6,Z92A_2019_04_18_1310.jpg,MM,13.0
5,Z71A_2019_04_18_1310.jpg,MM,11.0
4,Z37A_2019_04_18_1310.jpg,MM,8.0
4,Z64A_2019_04_18_1310.jpg,MM,6.0
1,Z39A_2019_04_18_1310.jpg,MM,1.0
4,Z07A_2019_04_18_1310.jpg,MM,6.0
3,Z09A_2019_04_18_1310.jpg,MM,5.0
4,Z80A_2019_04_18_1310.jpg,MM,8.0
5,W04A_2019_04_18_1310.jpg,MM,9.0
4,Z59A_2019_04_18_1310.jpg,MM,8.0
4,Z64A_2019_04_18_1410.jpg,MM,8.0
2,Z23A_2019_04_18_1410.jpg,MM,3.0
1,Z26A_2019_04_18_1410.jpg,MM,1.0
1,Z08A_2019_04_18_1410.jpg,MM,1.0
1,Z91A_2019_04_18_1410.jpg,MM,2.0
2,Z29A_2019_04_18_1410.jpg,MM,3.0
4,Z59A_2019_04_18_1410.jpg,MM,8.0
4,Z35A_2019_04_18_1410.jpg,MM,6.0
3,Z09A_2019_04_18_1410.jpg,MM,5.0
5,Z92A_2019_04_18_1410.jpg,MM,9.0
6,Z17A_2019_04_18_1410.jpg,MM,13.0
5,Z71A_2019_04_18_1410.jpg,MM,11.0
5,Z25A_2019_04_18_1410.jpg,MM,9.0
4,W04A_2019_04_18_1410.jpg,MM,8.0
4,Z63A_2019_04_18_1410.jpg,MM,8.0
4,Z80A_2019_04_18_1410.jpg,MM,7.0
4,Z37A_2019_04_18_1410.jpg,MM,8.0
4,Z04A_2019_04_18_1410.jpg,MM,8.0
1,Z39A_2019_04_18_1410.jpg,MM,1.0
4,Z07A_2019_04_18_1410.jpg,MM,6.0
5,Z25A_2019_04_18_1510.jpg,MM,10.0
4,W04A_2019_04_18_1510.jpg,MM,8.0
2,Z23A_2019_04_18_1510.jpg,MM,3.0
0,Z26A_2019_04_18_1510.jpg,MM,0.0
1,Z39A_2019_04_18_1510.jpg,MM,2.0
2,Z29A_2019_04_18_1510.jpg,MM,3.0
4,Z07A_2019_04_18_1510.jpg,MM,6.0
4,Z59A_2019_04_18_1510.jpg,MM,8.0
4,Z63A_2019_04_18_1500.jpg,MM,8.0
3,Z09A_2019_04_18_1510.jpg,MM,5.0
4,Z80A_2019_04_18_1510.jpg,MM,7.0
4,Z92A_2019_04_18_1510.jpg,MM,6.0
6,Z17A_2019_04_18_1510.jpg,MM,12.0
5,Z71A_2019_04_18_1510.jpg,MM,11.0
4,Z04A_2019_04_18_1510.jpg,MM,7.0
5,Z64A_2019_04_18_1510.jpg,MM,10.0
4,Z37A_2019_04_18_1510.jpg,MM,8.0
1,Z08A_2019_04_18_1510.jpg,MM,2.0
1,Z91A_2019_04_18_1510.jpg,MM,2.0
5,Z71A_2019_04_18_1610.jpg,MM,11.0
4,Z04A_2019_04_18_1610.jpg,MM,7.0
4,W04A_2019_04_18_1600.jpg,MM,8.0
2,Z29A_2019_04_18_1610.jpg,MM,3.0
4,Z35A_2019_04_18_1610.jpg,MM,6.0
4,Z09A_2019_04_18_1610.jpg,MM,6.0
4,Z80A_2019_04_18_1610.jpg,MM,8.0
6,Z17A_2019_04_18_1610.jpg,MM,12.0
4,Z37A_2019_04_18_1610.jpg,MM,8.0
5,Z64A_2019_04_18_1610.jpg,MM,9.0
5,Z25A_2019_04_18_1610.jpg,MM,9.0
2,Z23A_2019_04_18_1610.jpg,MM,3.0
1,Z39A_2019_04_18_1610.jpg,MM,1.0
4,Z07A_2019_04_18_1610.jpg,MM,7.0
